"Player","Squad","Nation","Pos","Pos2","Age","Progression_Carries","Progression_Passes_Delivered","Progression_Passes_Recived","Total_Passes_Completed","Total_Passes_Attempted","Total_Pass_Percentage","Short_Passes_Completed","Short_Passes_Attempted","Short_Pass_Percentage","Long_Passes_Completed","Long_Passes_Attempted","Long_Pass_Percentage","Medium_Passes_Completed","Medium_Passes_Attempted","Medium_Pass_Percentage","Key_Passes","Passes_Into_Penalty_Area","Crosses_Into_Penalty_Area","Live_Pass","Dead_Pass","Free_Kicks","Through_Balls","Switches","Crosses","Throw_Ins","Corner_Kicks","Offside","Touches","Take_Ons_Attempted","Take_Ons_Wins","Take_On_Win_Percentage","Take_Ons_Tackled","Take_Ons_Tackled_Percentage"
"Stéphane Bahoken","Angers","CMR","FW",NA,28,34,22,110,234,333,70.3,135,169,79.9,11,15,73.3,70,94,74.5,11,7,1,303,28,0,1,0,20,1,0,2,558,24,14,58.3,10,41.7
"Stéphane Diarra","Lorient","FRA","MF","FW",21,8,8,30,57,84,67.9,29,41,70.7,5,11,45.5,20,26,76.9,6,8,5,78,6,0,0,0,14,2,4,0,123,14,4,28.6,10,71.4
"Stephy Mavididi","Montpellier","ENG","FW","MF",22,76,23,140,377,494,76.3,243,277,87.7,15,26,57.7,96,125,76.8,14,7,2,480,11,0,0,3,30,6,0,3,778,82,35,42.7,47,57.3
"Stevan Jovetić","Monaco","MNE","FW","MF",30,30,50,80,253,385,65.7,144,183,78.7,22,45,48.9,76,107,71,11,21,2,357,22,0,0,4,25,3,14,6,498,25,15,60,10,40
"Steve Mandanda","Marseille","FRA","GK",NA,35,0,0,0,934,1324,70.5,217,218,99.5,241,614,39.3,473,484,97.7,0,1,0,932,388,97,0,0,0,0,0,4,1392,1,1,100,0,0
"Steve Mounié","Brest","BEN","FW",NA,25,27,49,140,428,751,57,250,404,61.9,21,34,61.8,133,231,57.6,19,12,2,736,9,0,1,4,12,2,0,6,1059,27,13,48.1,14,51.9
"Steven Fortes","Lens","CPV","DF",NA,28,18,64,0,814,937,86.9,244,272,89.7,104,145,71.7,459,504,91.1,2,0,0,904,33,32,0,13,1,1,0,0,1098,7,3,42.9,4,57.1
"Steven Nzonzi","Rennes","FRA","MF",NA,31,45,274,46,2662,2909,91.5,1299,1382,94,198,249,79.5,1098,1178,93.2,12,6,1,2856,51,51,2,8,5,0,0,2,3080,24,20,83.3,4,16.7
"Sven Botman","Lille","NED","DF",NA,20,24,183,7,2249,2605,86.3,830,902,92,221,377,58.6,1165,1262,92.3,5,4,0,2542,57,50,2,21,1,7,0,6,2906,9,7,77.8,2,22.2
"Sylvain Marveaux","Lorient","FRA","MF","FW",34,9,16,5,72,90,80,39,45,86.7,4,9,44.4,29,33,87.9,2,1,0,84,6,1,0,0,2,1,1,0,115,7,4,57.1,3,42.9
"Téji Savanier","Montpellier","FRA","MF",NA,28,46,171,76,864,1256,68.8,329,411,80,201,367,54.8,296,397,74.6,63,25,8,1072,179,57,3,31,163,9,97,5,1571,82,51,62.2,31,37.8
"Terem Moffi","Lorient","NGA","FW",NA,21,35,34,131,264,387,68.2,159,222,71.6,14,23,60.9,69,96,71.9,26,14,1,343,42,0,1,1,5,0,0,2,665,58,24,41.4,34,58.6
"Thiago Mendes","Lyon","BRA","MF",NA,28,20,179,26,1299,1486,87.4,601,650,92.5,148,207,71.5,484,535,90.5,24,23,2,1434,46,41,2,18,12,4,1,6,1707,23,15,65.2,8,34.8
"Thibault De Smet","Reims","BEL","DF",NA,22,23,29,30,279,364,76.6,144,167,86.2,12,32,37.5,121,147,82.3,4,2,0,303,58,0,0,3,11,58,0,3,414,4,2,50,2,50
"Thierry Ambrose","Metz","GLP","FW",NA,23,26,30,77,164,243,67.5,83,113,73.5,16,30,53.3,51,65,78.5,11,9,2,229,13,1,1,2,19,2,3,1,336,31,18,58.1,13,41.9
"Thilo Kehrer","Paris S-G","GER","DF",NA,23,9,58,21,1162,1263,92,587,618,95,39,56,69.6,501,531,94.4,3,6,1,1201,62,16,0,1,10,46,0,0,1389,5,3,60,2,40
"Thomas Delaine","Metz","FRA","DF","FW",28,98,43,113,601,830,72.4,329,367,89.6,33,93,35.5,222,313,70.9,12,17,13,686,141,7,0,2,85,134,0,3,1029,51,29,56.9,22,43.1
"Thomas Foket","Reims","BEL","DF",NA,25,90,102,149,1506,1923,78.3,685,777,88.2,149,262,56.9,649,788,82.4,24,25,14,1523,395,29,0,18,59,364,0,5,2266,30,18,60,12,40
"Thomas Mangani","Angers","FRA","MF",NA,33,22,265,36,1700,2122,80.1,749,833,89.9,224,397,56.4,694,808,85.9,43,23,6,1922,192,119,2,29,108,5,68,8,2349,16,10,62.5,6,37.5
"Thomas Monconduit","Lorient","FRA","MF",NA,29,14,89,11,524,658,79.6,226,266,85,66,109,60.6,213,243,87.7,11,9,1,625,32,23,0,12,12,0,4,1,802,22,14,63.6,8,36.4
"Tiago Djaló","Lille","POR","DF",NA,20,14,37,28,614,711,86.4,279,302,92.4,51,79,64.6,263,293,89.8,3,2,1,630,79,8,0,1,6,71,0,2,806,22,7,31.8,15,68.2
"Timothée Kolodziejczak","Saint-Étienne","FRA","DF",NA,28,12,89,5,1116,1354,82.4,412,465,88.6,124,209,59.3,569,639,89,3,2,2,1257,93,42,2,6,10,51,0,4,1564,3,2,66.7,1,33.3
"Timothee Pembele","Paris S-G","FRA","DF",NA,17,15,11,17,231,253,91.3,132,140,94.3,8,12,66.7,81,86,94.2,2,2,0,232,21,2,0,0,2,19,0,0,303,11,8,72.7,3,27.3
"Timothy Weah","Lille","USA","FW","MF",20,26,19,80,226,306,73.9,136,162,84,7,20,35,56,79,70.9,5,8,0,298,8,1,0,0,21,5,0,0,409,15,8,53.3,7,46.7
"Tino Kadewere","Lyon","ZIM","FW",NA,24,36,39,186,453,628,72.1,267,332,80.4,20,38,52.6,134,192,69.8,20,20,4,619,8,0,2,3,33,2,1,1,913,55,29,52.7,26,47.3
"Tom Lacoux","Bordeaux","FRA","MF",NA,18,3,7,8,191,222,86,87,99,87.9,12,18,66.7,81,87,93.1,1,1,0,218,4,1,0,3,2,3,0,0,300,7,5,71.4,2,28.6
"Toma Bašić","Bordeaux","CRO","MF",NA,23,31,111,76,1048,1289,81.3,450,506,88.9,111,193,57.5,452,521,86.8,26,18,3,1227,57,33,1,12,64,2,22,5,1570,31,23,74.2,8,25.8
"Tony Mauricio","Lens","FRA","MF",NA,26,10,33,25,256,324,79,116,127,91.3,35,58,60.3,96,116,82.8,14,5,1,271,53,18,1,5,42,2,33,0,396,11,6,54.5,5,45.5
"Trevoh Chalobah","Lorient","ENG","DF","MF",21,25,93,20,1026,1221,84,449,498,90.2,86,136,63.2,472,529,89.2,8,5,0,1168,51,34,3,9,11,17,0,2,1486,52,38,73.1,14,26.9
"Umut Bozok","Lorient","TUR","MF","FW",23,2,3,6,17,27,63,7,10,70,1,2,50,7,10,70,0,1,0,27,0,0,0,0,0,0,0,0,34,5,3,60,2,40
"Vagner Gonçalves","Metz","CPV","FW","MF",24,14,19,73,186,252,73.8,102,129,79.1,9,19,47.4,65,77,84.4,13,7,1,229,20,11,3,1,18,4,2,3,382,20,9,45,11,55
"Valentin Rongier","Marseille","FRA","MF",NA,25,30,108,44,1186,1376,86.2,651,721,90.3,65,97,67,416,463,89.8,12,8,2,1351,23,17,3,10,3,2,1,2,1643,38,26,68.4,12,31.6
"Valère Germain","Marseille","FRA","FW","MF",30,4,17,38,192,285,67.4,115,142,81,8,19,42.1,48,70,68.6,2,4,0,266,16,1,0,2,8,3,0,3,371,5,1,20,4,80
"Valon Berisha","Reims","KVX","MF",NA,27,48,130,51,827,1014,81.6,333,380,87.6,143,205,69.8,316,377,83.8,25,19,2,920,93,43,0,20,62,7,43,1,1194,17,10,58.8,7,41.2
"Victorien Angban","Metz","CIV","MF",NA,23,20,90,30,780,890,87.6,327,360,90.8,94,118,79.7,350,385,90.9,12,6,1,871,18,15,0,9,9,3,0,1,1026,31,21,67.7,10,32.3
"Vincent Le Goff","Lorient","FRA","DF",NA,30,42,88,83,982,1279,76.8,484,557,86.9,64,146,43.8,417,513,81.3,20,24,11,1015,259,18,2,4,64,240,1,5,1495,21,13,61.9,8,38.1
"Vincent Manceau","Angers","FRA","DF",NA,31,37,123,103,1267,1603,79,667,730,91.4,108,213,50.7,480,612,78.4,12,24,8,1307,294,31,0,11,62,263,0,2,1820,20,10,50,10,50
"Vincent Pajot","Metz","FRA","MF",NA,29,8,40,14,449,515,87.2,170,184,92.4,52,68,76.5,218,247,88.3,4,2,0,488,27,19,1,8,11,2,4,0,629,8,4,50,4,50
"Vitorino Hilton","Montpellier","BRA","DF",NA,42,3,59,4,868,1069,81.2,171,192,89.1,221,329,67.2,469,517,90.7,1,3,0,1014,53,44,0,11,4,9,0,2,1300,1,1,100,0,0
"Wahbi Khazri","Saint-Étienne","TUN","FW",NA,29,37,56,64,252,373,67.6,120,159,75.5,31,57,54.4,84,116,72.4,20,12,3,341,30,14,0,8,29,7,4,2,561,59,26,44.1,33,55.9
"Warren Tchimbembé","Metz","CGO","MF","FW",22,4,24,12,210,257,81.7,112,131,85.5,12,19,63.2,79,92,85.9,1,2,1,254,3,2,0,0,5,0,1,0,302,4,4,100,0,0
"Wesley Fofana","Saint-Étienne","FRA","DF",NA,19,2,8,2,149,184,81,49,59,83.1,16,30,53.3,84,89,94.4,1,0,0,171,10,5,1,1,0,5,0,3,222,3,2,66.7,1,33.3
"Wesley Lautoa","Dijon","NCL","MF","DF",32,5,66,5,684,812,84.2,288,328,87.8,73,96,76,312,355,87.9,4,6,0,797,14,11,0,12,4,2,1,1,968,6,3,50,3,50
"Wilfried Kanga","Angers","CIV","FW",NA,22,2,0,8,15,20,75,10,11,90.9,1,1,100,4,7,57.1,0,0,0,16,4,0,0,0,1,0,0,0,33,2,0,0,2,100
"Willem Geubbels","Monaco","FRA","MF","FW",18,3,5,26,88,126,69.8,49,59,83.1,6,8,75,28,42,66.7,3,2,1,120,6,1,1,1,6,1,0,0,185,3,0,0,3,100
"William Saliba","Nice","FRA","DF",NA,19,36,106,3,1339,1471,91,467,493,94.7,158,202,78.2,702,743,94.5,2,2,0,1432,35,32,0,16,0,3,0,4,1632,11,10,90.9,1,9.1
"Wissam Ben Yedder","Monaco","FRA","FW",NA,29,61,109,226,651,893,72.9,377,491,76.8,35,53,66,190,243,78.2,41,38,3,813,76,5,7,4,17,8,0,4,1167,59,30,50.8,29,49.2
"Wout Faes","Reims","BEL","DF",NA,22,22,86,2,1380,1608,85.8,380,422,90,219,324,67.6,773,838,92.2,2,4,0,1577,25,22,0,14,0,3,0,6,1969,16,12,75,4,25
"Xavier Chavalerin","Reims","FRA","MF",NA,29,11,101,44,843,1017,82.9,431,483,89.2,96,136,70.6,289,337,85.8,23,14,3,993,21,18,3,11,20,1,2,3,1302,27,18,66.7,9,33.3
"Xeka","Lille","POR","MF",NA,25,20,83,24,774,880,88,358,383,93.5,84,110,76.4,306,341,89.7,19,10,2,837,43,32,5,18,22,2,9,0,1025,13,6,46.2,7,53.8
"Yacine Adli","Bordeaux","FRA","MF",NA,20,54,188,48,1327,1631,81.4,569,643,88.5,167,251,66.5,548,642,85.4,53,20,2,1559,65,40,6,25,53,6,18,7,1920,79,50,63.3,29,36.7
"Yann Gboho","Rennes","FRA","MF","FW",19,18,13,44,89,117,76.1,59,67,88.1,1,2,50,25,33,75.8,5,6,0,115,1,1,2,1,3,0,0,1,174,16,8,50,8,50
"Yannick Cahuzac","Lens","FRA","MF",NA,35,28,100,50,730,885,82.5,347,399,87,45,73,61.6,318,369,86.2,12,17,2,842,42,31,1,2,12,9,1,1,1092,7,4,57.1,3,42.9
"Yassine Benrahou","Nîmes","FRA","MF",NA,21,26,61,53,442,604,73.2,227,254,89.4,55,121,45.5,121,168,72,25,15,4,508,94,40,2,8,93,2,50,2,742,37,17,45.9,20,54.1
"Yassine Benzia","Dijon","ALG","MF","FW",25,5,19,11,155,201,77.1,78,93,83.9,15,32,46.9,55,66,83.3,9,1,1,168,32,15,0,1,22,0,10,1,256,12,8,66.7,4,33.3
"Yoane Wissa","Lorient","COD","MF","FW",23,81,63,184,549,747,73.5,306,370,82.7,21,57,36.8,176,232,75.9,29,14,1,732,12,7,5,4,29,2,1,3,1086,98,55,56.1,43,43.9
"Yoann Etienne","Lorient","FRA","DF",NA,23,0,5,1,23,36,63.9,16,19,84.2,1,5,20,6,11,54.5,1,0,0,27,9,0,0,0,5,9,0,0,47,1,0,0,1,100
"Youcef Atal","Nice","ALG","DF","FW",24,43,44,95,496,630,78.7,282,322,87.6,26,59,44.1,172,206,83.5,5,11,6,533,97,11,1,5,51,86,0,0,790,36,20,55.6,16,44.4
"Youssef Maziz","Metz","FRA","MF","FW",22,9,18,3,90,120,75,39,45,86.7,13,22,59.1,35,46,76.1,7,3,0,99,21,8,1,1,10,0,6,0,151,9,4,44.4,5,55.6
"Youssouf Fofana","Monaco","FRA","MF",NA,21,57,187,36,1435,1703,84.3,632,704,89.8,153,242,63.2,625,700,89.3,28,29,6,1643,54,36,3,20,37,2,16,6,2028,61,32,52.5,29,47.5
"Youssouf Sabaly","Bordeaux","SEN","DF",NA,27,84,162,129,1636,1957,83.6,974,1065,91.5,74,129,57.4,536,637,84.1,25,24,7,1599,356,19,1,1,50,337,0,2,2286,71,41,57.7,30,42.3
"Yun Il-lok","Montpellier","KOR","MF","FW",28,8,6,11,76,106,71.7,39,47,83,2,6,33.3,31,41,75.6,4,1,1,99,6,0,0,0,7,1,4,1,139,7,4,57.1,3,42.9
"Yunis Abdelhamid","Reims","MAR","DF",NA,32,18,99,3,1506,1762,85.5,427,483,88.4,154,238,64.7,909,999,91,4,1,0,1697,60,60,0,11,0,0,0,5,2103,16,7,43.8,9,56.3
"Yusuf Yazıcı","Lille","TUR","FW","MF",23,25,52,85,372,552,67.4,196,237,82.7,34,95,35.8,113,161,70.2,36,16,2,453,99,26,3,6,93,5,62,0,684,26,13,50,13,50
"Yuto Nagatomo","Marseille","JPN","DF",NA,33,19,48,64,632,797,79.3,403,445,90.6,24,64,37.5,181,237,76.4,3,6,4,626,170,5,0,1,29,165,0,1,981,23,10,43.5,13,56.5
"Yvan Neyou","Saint-Étienne","CMR","MF",NA,23,45,118,35,1118,1301,85.9,545,608,89.6,83,124,66.9,442,502,88,15,7,2,1271,28,25,0,16,10,1,0,2,1556,74,61,82.4,13,17.6
"Yvann Macon","Saint-Étienne","FRA","DF",NA,21,16,17,17,233,317,73.5,145,163,89,16,42,38.1,68,95,71.6,1,1,1,231,83,6,0,3,12,77,0,3,409,12,8,66.7,4,33.3
"Zaydou Youssouf","Saint-Étienne","FRA","MF",NA,21,14,48,28,389,494,78.7,172,186,92.5,59,108,54.6,144,180,80,10,11,3,474,17,16,0,11,20,0,0,3,651,31,23,74.2,8,25.8
"Zeki Çelik","Lille","TUR","DF",NA,23,69,102,119,1273,1648,77.2,673,745,90.3,80,183,43.7,470,592,79.4,22,19,8,1355,288,17,0,7,61,271,0,5,1942,40,21,52.5,19,47.5
"Zinedine Ferhat","Nîmes","ALG","FW","MF",27,92,121,266,819,1242,65.9,433,550,78.7,84,180,46.7,251,390,64.4,50,49,15,1156,80,15,5,11,124,24,39,6,1686,128,64,50,64,50
